Date,Open,High,Low,Close
2020-01-01,100.25329518046745,100.93650750306789,98.91658521020427,99.65177154541016
2020-01-08,99.88942283763272,102.38461411706302,99.4512765556915,100.86224365234375
2020-01-15,100.99590191371065,103.48367301208341,100.7805386972915,103.3499984741211
2020-01-22,106.43186912201169,108.2661309239237,102.55540206529284,103.63219451904297
2020-01-29,103.34999314633379,110.93210547371152,100.23100767432813,110.73160552978516
2020-02-05,111.54847947292012,117.89043392944293,111.50392524716798,113.97684478759766
2020-02-12,115.36962768501911,116.75781807403136,112.28560782043989,113.38114166259766
2020-02-19,113.71129540344985,113.9739269585118,105.9974800335102,106.33514404296875
2020-02-26,107.22808963074682,108.09852602853032,94.81694855754492,96.72289276123047
2020-03-04,98.73388136774048,100.75987736041223,86.86299879159094,93.62384796142578
2020-03-11,90.80246877688889,91.98055033680055,71.28530302069638,80.02713012695312
2020-03-18,74.59440619172986,80.23719843735981,67.95362270870643,79.14916229248047
2020-03-25,79.1491823813527,85.39977484780935,77.16069665691674,83.23870849609375
2020-04-01,79.80951737487692,89.72192197146288,78.42883030931299,86.2477035522461
2020-04-08,87.27570375568689,93.93149525054699,86.34524149450868,92.97852325439453
2020-04-15,89.3842524991992,92.19063994650006,84.08662588887844,87.61337280273438
2020-04-22,89.9470213544687,96.19761329939128,88.20616083077748,94.74939727783203
2020-04-29,96.70786744978598,97.030530930287,89.58684497941726,91.98052978515625
2020-05-06,92.47578232109188,93.28618673046401,90.23967742919922,90.23967742919922
2020-05-13,91.21417498746229,93.04682396249594,85.02423303393982,91.47272491455078
2020-05-20,91.95939692107451,93.24453045748837,89.41954534281406,92.59056091308594
2020-05-27,94.24830900256445,96.55242230382734,92.95556551752112,95.81480407714844
2020-06-03,96.68929656395103,103.32789649324043,96.57523239918949,100.27854919433594
2020-06-10,100.49149570170917,100.55233277059213,89.60967083858445,95.16844940185547
2020-06-17,95.68552577459513,96.438357814706,90.66665966710309,90.80353546142578
2020-06-24,89.97465855758755,92.16470752881712,88.11919214145783,91.83772277832031
2020-07-01,91.45750317460394,92.65898793069724,89.2218249369076,89.41193389892578
2020-07-08,89.77693618475011,92.00500428504691,87.60208912222687,91.70843505859375
2020-07-15,93.07722667866855,100.50667799129371,92.88712378220448,95.86042022705078
2020-07-22,95.73874962099751,98.45350216998322,94.40798690170111,94.65132904052734
2020-07-29,94.71975886781591,95.80718545908547,92.08105125659296,95.693115234375
2020-08-05,96.36990883206681,99.21393314980368,93.69317577876139,96.38511657714844
2020-08-12,98.30966508253984,98.44833918462271,95.45921633206956,96.23731231689453
2020-08-19,96.16797634395614,97.70105178377544,94.22658820107802,96.02159881591797
2020-08-26,96.26041909093485,96.53005153834462,94.10332262370976,95.0663070678711
2020-09-02,95.31284278782347,100.1123831086012,92.99396175315832,93.37915802001953
2020-09-09,94.08792680153742,95.29744591139867,92.63189164590824,94.32675170898438
2020-09-16,94.53475722773973,96.93067286114524,91.35304210710896,92.83989715576172
2020-09-23,93.06329599381262,94.24199505931466,89.7352037914549,93.17115020751953
2020-09-30,93.51013345301524,96.16798414107126,91.53792526917856,93.96466064453125
2020-10-07,94.50393304096949,104.3880530131566,94.23429442469855,96.37598419189453
2020-10-14,96.39909192061118,98.10935862654829,90.01254610486805,90.42085266113281
2020-10-21,89.87387341459169,90.66737618537816,84.76617771821329,85.17448425292969
2020-10-28,83.71076788199902,89.09580741353216,81.59989130800476,87.94792175292969
2020-11-04,86.53808061239577,92.24668113748797,85.6367174574938,90.83686065673828
2020-11-11,92.31819135633123,92.65426102253235,88.69174256304255,91.98993682861328
2020-11-18,92.00555332268208,97.48430762142746,90.57529587453931,97.24201965332031
2020-11-25,96.07750253811783,98.34402973983829,95.43661757213515,96.25726318359375
2020-12-02,96.01495507080094,99.5554363244348,95.67107036483311,98.2502212524414
2020-12-09,98.32057715363834,99.79773166193482,96.47609248045023,98.42218017578125
2020-12-16,98.4221717221218,98.92237165256542,95.13179337248525,96.60894775390625
2020-12-23,96.81998264981208,98.94583109643152,96.31978264842273,96.75746154785156
2020-12-30,96.75744943892958,99.00834604491774,96.16346162179433,98.5863037109375
2021-01-06,99.1803011079507,103.07248284234589,99.03961615827494,100.98571014404297
2021-01-13,100.93879936121226,101.72817804075028,98.83639667364406,100.83719635009766
2021-01-20,101.36868201926409,103.35385179424325,91.72419682097917,95.73361206054688
2021-01-27,95.41315769440442,97.53119071822019,92.79492473651945,93.3498306274414
2021-02-03,93.03721316858999,96.8981342224083,92.3181768808916,95.42879486083984
2021-02-10,97.44056776731418,97.74153672503884,94.53390845131062,95.09622955322266
2021-02-17,94.46262363052087,96.10999536339683,93.75773763782112,95.60311126708984
2021-02-24,95.6743996462101,98.48602422096228,94.15374726309022,95.30215454101562
2021-03-03,95.43679298197311,100.46602972129811,94.05869929173721,98.35137176513672
2021-03-10,99.04040170674185,101.97082545051765,98.69192171883515,101.56690216064453
2021-03-17,101.74115735253993,104.19637565740418,100.97290852581155,103.3251724243164
2021-03-24,103.7132584370966,108.56033857386946,102.77868598892479,106.6991195678711
2021-03-31,106.55656236887965,108.25937745977427,104.75871243281597,106.3031234741211
2021-04-07,106.00213903244828,107.50695191207095,103.26179757392045,103.89540100097656
2021-04-14,103.99838397312078,110.69875776545997,103.37269998096055,109.42363739013672
2021-04-21,109.34442835275213,114.6350300764077,109.06722442565994,112.47285461425781
2021-04-28,113.19355324112102,117.8030329032039,111.31649539591585,115.4349365234375
2021-05-05,115.5854295083643,117.6208916280597,113.17772865559266,114.22317504882812
2021-05-12,115.19509687989454,116.76476547047878,113.03278096394291,115.25115966796875
2021-05-19,113.97778997492934,116.68467917876201,112.85658539730557,115.15504455566406
2021-05-26,114.92280734770611,116.78879316404938,114.55441118368132,115.47539520263672
2021-06-02,115.81977383104378,120.28855107654923,115.35528093662623,119.38358306884766
2021-06-09,119.3515495554655,122.40280473933687,119.00717113484868,119.6158218383789
2021-06-16,119.9361467155503,119.9361467155503,114.55440088509121,117.21324157714844
2021-06-23,117.26931496288809,117.96606069357539,115.77972681283259,116.56456756591797
2021-06-30,116.22819823235022,118.12622917732621,109.79732580486142,111.14276885986328
2021-07-07,111.12673871028565,113.7054989140807,110.24580142039959,112.34403991699219
2021-07-14,112.696436072743,116.06002459342974,109.08456582470406,112.09578704833984
2021-07-21,112.09578597072232,115.03492826059755,111.83951536199957,114.3221664428711
2021-07-28,114.53040530572902,115.88385023249711,112.75250133676242,115.37931060791016
2021-08-04,115.16305293459587,115.63554740570616,112.39208664403174,113.2249755859375
2021-08-11,114.85255262159633,116.44029239526301,114.29360295379733,115.3709945678711
2021-08-18,114.76345663034876,114.9659694025873,111.15051137490447,113.28101348876953
2021-08-25,113.34582157079845,114.17209906730619,112.11451850814613,113.6860580444336
2021-09-01,113.3944172546034,113.79134896702408,111.59604508053113,111.83906555175781
2021-09-08,111.90386473514752,112.90026674311865,109.63565217872916,110.34852600097656
2021-09-15,110.34855547566518,111.7499833468603,107.56189377529569,107.71580505371094
2021-09-22,108.3233402803757,113.15949436574188,108.12082105933183,111.36112213134766
2021-09-29,111.57175796220322,118.27108727752383,110.52676716179069,115.9623794555664
2021-10-06,115.41960659128499,116.71573743379821,113.65364819727152,113.7913589477539
2021-10-13,113.83188050436856,117.41241216946283,113.13520702114074,115.01459503173828
2021-10-20,114.77155267486881,115.19279166160665,102.56371584724656,102.98495483398438
2021-10-27,103.23606654580504,103.59249701694063,100.31979490396174,102.21537017822266
2021-11-03,102.25588233661531,105.7310068531879,101.59599300407508,102.40096282958984
2021-11-10,103.89622625772785,105.12409101190275,101.58646508180898,101.71526336669922
2021-11-17,101.64657109500935,102.46228920686754,98.90749319354828,100.28132629394531
2021-11-24,99.74038494907454,102.70271288332418,98.36654524819329,100.5475082397461
2021-12-01,101.53493212173345,104.8235492544375,100.0838176762895,104.39422607421875
2021-12-08,104.75487075124074,107.61416510708933,103.71590929465835,106.2660903930664
2021-12-15,106.30043848436792,111.05733429211814,104.90942880696464,110.73963928222656
2021-12-22,110.81690444577285,114.38887668379141,109.56328146347373,113.88227844238281
2021-12-29,113.6847817735469,120.16756492231177,113.59892499192968,118.51038360595703
