Date,Open,High,Low,Close
2020-01-01,42.226955000313026,42.564572892648,41.43643551697921,42.235191345214844
2020-01-08,42.38341880811854,43.445678106526096,42.35871291193776,42.9763069152832
2020-01-15,42.83632393138665,43.36333702115257,42.564581040025345,42.622222900390625
2020-01-22,42.81984720231758,42.92689769987206,41.10705180642715,41.625831604003906
2020-01-29,41.81523568270489,42.2352014179907,40.752976247929006,41.33763122558594
2020-02-05,42.504368972243014,44.07460414922758,42.346515732251916,43.526268005371094
2020-02-12,43.79211720808617,44.26567998323083,42.70375508278414,43.061004638671875
2020-02-19,43.21056040103643,43.49303680180336,39.28081732253959,39.53006362915039
2020-02-26,39.84577030914139,40.128246711220314,34.45379847588291,35.36769104003906
2020-03-04,36.057262018831125,36.53913159742392,26.502917147597163,29.09505271911621
2020-03-11,27.940226694534694,28.42209632119882,21.302033084789844,23.6200008392334
2020-03-18,21.567888549871363,23.736309361289205,18.98406313453336,22.938730239868164
2020-03-25,23.545224518822472,27.20080049808089,23.12150998709982,25.39793586730957
2020-04-01,23.644924665841696,27.948533974520203,22.282392576323108,26.237060546875
2020-04-08,26.5610723815392,30.208339967055938,26.212131103269122,28.60487174987793
2020-04-15,27.06786791955072,27.898680270633836,25.55578810947446,26.13735580444336
2020-04-22,26.893402761021424,30.241579667554763,26.187213324349074,29.22798728942871
2020-04-29,30.69852051019083,31.346553203824364,27.65774708493643,28.471942901611328
2020-05-06,28.88735149369008,29.477227618031062,26.843553469768857,26.893400192260742
2020-05-13,26.962181851415476,28.394548405100434,24.58613983289089,27.290782928466797
2020-05-20,27.804748093655157,30.981230307021324,27.568830047446653,30.41670799255371
2020-05-27,32.01759981214791,32.39675624222571,29.784792223801272,30.66106414794922
2020-06-03,31.503625281647835,36.2472852677532,31.301410708446088,35.00870895385742
2020-06-10,34.7559365180716,34.80649176464372,30.03755611885098,32.598960876464844
2020-06-17,32.63266598309224,32.91913929950686,30.71161151663105,31.20872688293457
2020-06-24,30.711602699192472,30.964372443659315,29.338216028262334,30.77058219909668
2020-07-01,30.762156913292294,31.3688069145871,29.80162988733679,30.349300384521484
2020-07-08,30.492533854762822,31.983879556043732,29.61626560360815,31.92490005493164
2020-07-15,32.6242370746674,33.29829089560223,31.722689486515403,32.287208557128906
2020-07-22,32.05129454032626,32.733772713370584,31.528899951255664,31.672138214111328
2020-07-29,31.688981762700354,32.63265698606559,31.02335229717537,31.09075927734375
2020-08-05,31.93385016849994,35.371176657167794,31.19179844423135,34.60353469848633
2020-08-12,35.37969432823866,35.37969432823866,32.56501338370921,32.67589569091797
2020-08-19,32.68442481617927,33.53735866473026,31.695021682007496,32.974422454833984
2020-08-26,32.88914032197103,33.72501535600054,32.3944369783718,32.83796310424805
2020-09-02,32.675904972076225,34.16000841269337,32.17267374711174,32.30914306640625
2020-09-09,32.61620368319827,33.33266850715648,31.967971900067433,31.993558883666992
2020-09-16,32.19824983861095,34.20264289795149,31.13208262541191,31.51590347290039
2020-09-23,31.660904629823822,32.19825388381721,30.014741985535224,31.36237907409668
2020-09-30,31.532964455576707,33.90411944069,31.19178962514006,32.72706985473633
2020-10-07,33.27294746239055,34.475584039255644,33.07677307083773,33.26441955566406
2020-10-14,33.264426590592514,34.194124797246225,32.55648979625467,33.55442428588867
2020-10-21,33.36678424455402,35.1750070506495,32.13002903155718,32.21532440185547
2020-10-28,31.405030509241367,34.38177168517789,30.620332768783886,34.091773986816406
2020-11-04,33.578696341555975,40.132111470278,33.05200501770342,39.743568420410156
2020-11-11,39.71765883206916,40.02849321079264,37.23962321413433,39.72629165649414
